 PVI-Measurement from: Date 16:12:19  Time 09:59:11 
                   to:      16:12:19       11:51:19 
            Condition: stopped                      
 -------------------------------------------------- 
 System :
 Temp   :
 Comment:
        :
        :
        :
        :
        :
        :
 -------------------------------------------------- 
 S-FILE   : >unnamed<                               
 RunTime  :   1h  52min  8.0  sek                   
 PotRange :  7.33146e-01V   to   7.39589e-01V       
 CurRange :  5.29124e-03A   to   6.93181e-03A       

Lines:   3365
Columns: 4

 Index        Time/s        Potential/V      Current/A   
   2206       4409.00000     7.39475e-01     6.51431e-03 
   2207       4411.00000     7.39455e-01     6.52842e-03 
   2208       4413.00000     7.39454e-01     6.53771e-03 
   2209       4415.00000     7.39333e-01     6.55275e-03 
   2210       4417.00000     7.39326e-01     6.58750e-03 
   2211       4419.00000     7.39397e-01     6.59957e-03 
   2212       4421.00000     7.39351e-01     6.60326e-03 
   2213       4423.00000     7.39398e-01     6.50201e-03 
   2214       4425.00000     7.39387e-01     6.48065e-03 
   2215       4427.00000     7.39413e-01     6.48713e-03 
   2216       4429.00000     7.39528e-01     6.49023e-03 
   2217       4431.00000     7.39478e-01     6.50132e-03 
   2218       4433.00000     7.39444e-01     6.50850e-03 
   2219       4435.00000     7.39405e-01     6.52509e-03 
   2220       4437.00000     7.39375e-01     6.52911e-03 
   2221       4439.00000     7.39462e-01     6.54256e-03 
   2222       4441.00000     7.39349e-01     6.55953e-03 
   2223       4443.00000     7.39350e-01     6.56786e-03 
   2224       4445.00000     7.39481e-01     6.59313e-03 
   2225       4447.00000     7.39455e-01     6.56884e-03 
   2226       4449.00000     7.39482e-01     6.57839e-03 
   2227       4451.00000     7.39410e-01     6.57546e-03 
   2228       4453.00000     7.39407e-01     6.45461e-03 
   2229       4455.00000     7.39440e-01     6.45989e-03 
   2230       4457.00000     7.39365e-01     6.47619e-03 
   2231       4459.00000     7.39445e-01     6.51132e-03 
   2232       4461.00000     7.39399e-01     6.51415e-03 
   2233       4463.00000     7.39350e-01     6.49780e-03 
   2234       4465.00000     7.39533e-01     6.51588e-03 
   2235       4467.00000     7.39492e-01     6.54304e-03 
   2236       4469.00000     7.39435e-01     6.55450e-03 
   2237       4471.00000     7.39448e-01     6.51490e-03 
   2238       4473.00000     7.39420e-01     6.52581e-03 
   2239       4475.00000     7.39456e-01     6.47151e-03 
   2240       4477.00000     7.39435e-01     6.44192e-03 
   2241       4479.00000     7.39411e-01     6.44656e-03 
   2242       4481.00000     7.39405e-01     6.45945e-03 
   2243       4483.00000     7.39444e-01     6.48280e-03 
   2244       4485.00000     7.39415e-01     6.50210e-03 
   2245       4487.00000     7.39367e-01     6.52041e-03 
   2246       4489.00000     7.39387e-01     6.52654e-03 
   2247       4491.00000     7.39470e-01     6.55280e-03 
   2248       4493.00000     7.39373e-01     6.57215e-03 
   2249       4495.00000     7.39440e-01     6.58556e-03 
   2250       4497.00000     7.39378e-01     6.56746e-03 
   2251       4499.00000     7.39414e-01     6.45151e-03 
   2252       4501.00000     7.39470e-01     6.43684e-03 
   2253       4503.00000     7.39412e-01     6.43524e-03 
   2254       4505.00000     7.39453e-01     6.42956e-03 
   2255       4507.00000     7.39470e-01     6.45015e-03 
   2256       4509.00000     7.39445e-01     6.44373e-03 
   2257       4511.00000     7.39428e-01     6.46367e-03 
   2258       4513.00000     7.39422e-01     6.48511e-03 
   2259       4515.00000     7.39492e-01     6.50028e-03 
   2260       4517.00000     7.39429e-01     6.51635e-03 
   2261       4519.00000     7.39479e-01     6.54352e-03 
   2262       4521.00000     7.39458e-01     6.55954e-03 
   2263       4523.00000     7.39422e-01     6.50781e-03 
   2264       4525.00000     7.39487e-01     6.33582e-03 
   2265       4527.00000     7.39431e-01     6.36148e-03 
   2266       4529.00000     7.39391e-01     6.38096e-03 
   2267       4531.00000     7.39416e-01     6.40309e-03 
   2268       4533.00000     7.39423e-01     6.41026e-03 
   2269       4535.00000     7.39458e-01     6.42065e-03 
   2270       4537.00000     7.39427e-01     6.44412e-03 
   2271       4539.00000     7.39484e-01     6.46146e-03 
   2272       4541.00000     7.39443e-01     6.47934e-03 
   2273       4543.00000     7.39445e-01     6.50908e-03 
   2274       4545.00000     7.39451e-01     6.53566e-03 
   2275       4547.00000     7.39422e-01     6.54561e-03 
   2276       4549.00000     7.39454e-01     6.47766e-03 
   2277       4551.00000     7.39443e-01     6.41784e-03 
   2278       4553.00000     7.39392e-01     6.41622e-03 
   2279       4555.00000     7.39437e-01     6.42421e-03 
   2280       4557.00000     7.39434e-01     6.44048e-03 
   2281       4559.00000     7.39351e-01     6.44472e-03 
   2282       4561.00000     7.39484e-01     6.45649e-03 
   2283       4563.00000     7.39471e-01     6.45880e-03 
   2284       4565.00000     7.39380e-01     6.47150e-03 
   2285       4567.00000     7.39455e-01     6.53764e-03 
   2286       4569.00000     7.39437e-01     6.57061e-03 
   2287       4571.00000     7.39403e-01     6.58385e-03 
   2288       4573.00000     7.39404e-01     6.59671e-03 
   2289       4575.00000     7.39389e-01     6.57960e-03 
   2290       4577.00000     7.39391e-01     6.55054e-03 
   2291       4579.00000     7.39420e-01     6.56491e-03 
   2292       4581.00000     7.39421e-01     6.48914e-03 
   2293       4583.00000     7.39443e-01     6.44491e-03 
   2294       4585.00000     7.39473e-01     6.47708e-03 
   2295       4587.00000     7.39456e-01     6.46840e-03 
   2296       4589.00000     7.39447e-01     6.46733e-03 
   2297       4591.00000     7.39443e-01     6.48150e-03 
   2298       4593.00000     7.39436e-01     6.50145e-03 
   2299       4595.00000     7.39420e-01     6.50830e-03 
   2300       4597.00000     7.39434e-01     6.54187e-03 
   2301       4599.00000     7.39504e-01     6.54678e-03 
   2302       4601.00000     7.39405e-01     6.56996e-03 
   2303       4603.00000     7.39468e-01     6.57734e-03 
   2304       4605.00000     7.39401e-01     6.46191e-03 
   2305       4607.00000     7.39501e-01     6.44418e-03 
   2306       4609.00000     7.39450e-01     6.42916e-03 
   2307       4611.00000     7.39389e-01     6.44748e-03 
   2308       4613.00000     7.39417e-01     6.47091e-03 
   2309       4615.00000     7.39411e-01     6.48734e-03 
   2310       4617.00000     7.39482e-01     6.51448e-03 
   2311       4619.00000     7.39372e-01     6.52576e-03 
   2312       4621.00000     7.39341e-01     6.45320e-03 
   2313       4623.00000     7.39417e-01     6.43384e-03 
   2314       4625.00000     7.39431e-01     6.46219e-03 
   2315       4627.00000     7.39459e-01     6.47164e-03 
   2316       4629.00000     7.39405e-01     6.48934e-03 
   2317       4631.00000     7.39385e-01     6.48739e-03 
   2318       4633.00000     7.39458e-01     6.49569e-03 
   2319       4635.00000     7.39460e-01     6.51406e-03 
   2320       4637.00000     7.39385e-01     6.53799e-03 
   2321       4639.00000     7.39520e-01     6.55095e-03 
   2322       4641.00000     7.39469e-01     6.56827e-03 
   2323       4643.00000     7.39472e-01     6.59194e-03 
   2324       4645.00000     7.39440e-01     6.57600e-03 
   2325       4647.00000     7.39436e-01     6.46814e-03 
   2326       4649.00000     7.39438e-01     6.47232e-03 
   2327       4651.00000     7.39427e-01     6.47881e-03 
   2328       4653.00000     7.39515e-01     6.46144e-03 
   2329       4655.00000     7.39457e-01     6.48883e-03 
   2330       4657.00000     7.39459e-01     6.50984e-03 
   2331       4659.00000     7.39556e-01     6.52633e-03 
   2332       4661.00000     7.39448e-01     6.54501e-03 
   2333       4663.00000     7.39482e-01     6.56472e-03 
   2334       4665.00000     7.39446e-01     6.57654e-03 
   2335       4667.00000     7.39398e-01     6.57706e-03 
   2336       4669.00000     7.39524e-01     6.41110e-03 
   2337       4671.00000     7.39445e-01     6.36372e-03 
   2338       4673.00000     7.39482e-01     6.40555e-03 
   2339       4675.00000     7.39508e-01     6.44121e-03 
   2340       4677.00000     7.39451e-01     6.49760e-03 
   2341       4679.00000     7.39403e-01     6.50503e-03 
   2342       4681.00000     7.39481e-01     6.50513e-03 
   2343       4683.00000     7.39322e-01     6.51580e-03 
   2344       4685.00000     7.39488e-01     6.52639e-03 
   2345       4687.00000     7.39476e-01     6.53291e-03 
   2346       4689.00000     7.39409e-01     6.53891e-03 
   2347       4691.00000     7.39393e-01     6.52819e-03 
   2348       4693.00000     7.39416e-01     6.48869e-03 
   2349       4695.00000     7.39494e-01     6.50903e-03 
   2350       4697.00000     7.39495e-01     6.51383e-03 
   2351       4699.00000     7.39417e-01     6.42779e-03 
   2352       4701.00000     7.39348e-01     6.42016e-03 
   2353       4703.00000     7.39363e-01     6.41074e-03 
   2354       4705.00000     7.39416e-01     6.42029e-03 
   2355       4707.00000     7.39443e-01     6.43759e-03 
   2356       4709.00000     7.39452e-01     6.45810e-03 
   2357       4711.00000     7.39445e-01     6.47329e-03 
   2358       4713.00000     7.39417e-01     6.48261e-03 
   2359       4715.00000     7.39439e-01     6.49183e-03 
   2360       4717.00000     7.39479e-01     6.50753e-03 
   2361       4719.00000     7.39458e-01     6.52205e-03 
   2362       4721.00000     7.39412e-01     6.50936e-03 
   2363       4723.00000     7.39459e-01     6.45117e-03 
   2364       4725.00000     7.39416e-01     6.46397e-03 
   2365       4727.00000     7.39449e-01     6.43846e-03 
   2366       4729.00000     7.39509e-01     6.46625e-03 
   2367       4731.00000     7.39528e-01     6.51312e-03 
   2368       4733.00000     7.39417e-01     6.52405e-03 
   2369       4735.00000     7.39438e-01     6.52899e-03 
   2370       4737.00000     7.39462e-01     6.53735e-03 
   2371       4739.00000     7.39550e-01     6.48140e-03 
   2372       4741.00000     7.39432e-01     6.48351e-03 
   2373       4743.00000     7.39446e-01     6.49661e-03 
   2374       4745.00000     7.39445e-01     6.50441e-03 
   2375       4747.00000     7.39459e-01     6.49852e-03 
   2376       4749.00000     7.39378e-01     6.51011e-03 
   2377       4751.00000     7.39467e-01     6.45313e-03 
   2378       4753.00000     7.39434e-01     6.42349e-03 
   2379       4755.00000     7.39449e-01     6.43953e-03 
   2380       4757.00000     7.39427e-01     6.43534e-03 
   2381       4759.00000     7.39413e-01     6.44225e-03 
   2382       4761.00000     7.39441e-01     6.46169e-03 
   2383       4763.00000     7.39417e-01     6.47740e-03 
   2384       4765.00000     7.39386e-01     6.47963e-03 
   2385       4767.00000     7.39491e-01     6.50071e-03 
   2386       4769.00000     7.39461e-01     6.51086e-03 
   2387       4771.00000     7.39425e-01     6.52662e-03 
   2388       4773.00000     7.39441e-01     6.47053e-03 
   2389       4775.00000     7.39352e-01     6.42525e-03 
   2390       4777.00000     7.39477e-01     6.43472e-03 
   2391       4779.00000     7.39447e-01     6.43687e-03 
   2392       4781.00000     7.39444e-01     6.43849e-03 
   2393       4783.00000     7.39482e-01     6.45798e-03 
   2394       4785.00000     7.39429e-01     6.48193e-03 
   2395       4787.00000     7.39410e-01     6.49416e-03 
   2396       4789.00000     7.39465e-01     6.49482e-03 
   2397       4791.00000     7.39461e-01     6.50298e-03 
   2398       4793.00000     7.39410e-01     6.51602e-03 
   2399       4795.00000     7.39428e-01     6.52353e-03 
   2400       4797.00000     7.39428e-01     6.47600e-03 
   2401       4799.00000     7.39472e-01     6.47621e-03 
   2402       4801.00000     7.39459e-01     6.49771e-03 
   2403       4803.00000     7.39379e-01     6.49153e-03 
   2404       4805.00000     7.39428e-01     6.48866e-03 
   2405       4807.00000     7.39515e-01     6.46838e-03 
   2406       4809.00000     7.39348e-01     6.41716e-03 
   2407       4811.00000     7.39426e-01     6.42722e-03 
   2408       4813.00000     7.39449e-01     6.43879e-03 
   2409       4815.00000     7.39494e-01     6.46978e-03 
   2410       4817.00000     7.39417e-01     6.47458e-03 
   2411       4819.00000     7.39349e-01     6.49903e-03 
   2412       4821.00000     7.39445e-01     6.51099e-03 
   2413       4823.00000     7.39335e-01     6.52258e-03 
   2414       4825.00000     7.39460e-01     6.48414e-03 
   2415       4827.00000     7.39422e-01     6.43022e-03 
   2416       4829.00000     7.39394e-01     6.44816e-03 
   2417       4831.00000     7.39484e-01     6.44231e-03 
   2418       4833.00000     7.39500e-01     6.44501e-03 
   2419       4835.00000     7.39409e-01     6.42042e-03 
   2420       4837.00000     7.39369e-01     6.39714e-03 
   2421       4839.00000     7.39446e-01     6.41761e-03 
   2422       4841.00000     7.39582e-01     6.44576e-03 
   2423       4843.00000     7.39436e-01     6.44247e-03 
   2424       4845.00000     7.39420e-01     6.45873e-03 
   2425       4847.00000     7.39429e-01     6.46189e-03 
   2426       4849.00000     7.39387e-01     6.48600e-03 
   2427       4851.00000     7.39482e-01     6.41762e-03 
   2428       4853.00000     7.39462e-01     6.40336e-03 
   2429       4855.00000     7.39456e-01     6.41327e-03 
   2430       4857.00000     7.39381e-01     6.42635e-03 
   2431       4859.00000     7.39423e-01     6.44256e-03 
   2432       4861.00000     7.39530e-01     6.44989e-03 
   2433       4863.00000     7.39437e-01     6.47642e-03 
   2434       4865.00000     7.39456e-01     6.47697e-03 
   2435       4867.00000     7.39442e-01     6.50002e-03 
   2436       4869.00000     7.39489e-01     6.51425e-03 
   2437       4871.00000     7.39523e-01     6.53759e-03 
   2438       4873.00000     7.39433e-01     6.55927e-03 
   2439       4875.00000     7.39483e-01     6.48739e-03 
   2440       4877.00000     7.39398e-01     6.43856e-03 
   2441       4879.00000     7.39384e-01     6.45000e-03 
   2442       4881.00000     7.39481e-01     6.45273e-03 
   2443       4883.00000     7.39518e-01     6.45569e-03 
   2444       4885.00000     7.39459e-01     6.48947e-03 
   2445       4887.00000     7.39444e-01     6.50694e-03 
   2446       4889.00000     7.39386e-01     6.50950e-03 
   2447       4891.00000     7.39569e-01     6.51185e-03 
   2448       4893.00000     7.39470e-01     6.53503e-03 
   2449       4895.00000     7.39412e-01     6.54456e-03 
   2450       4897.00000     7.39428e-01     6.55636e-03 
   2451       4899.00000     7.39459e-01     6.55623e-03 
   2452       4901.00000     7.39425e-01     6.50055e-03 
   2453       4903.00000     7.39482e-01     6.51693e-03 
   2454       4905.00000     7.39455e-01     6.52380e-03 
   2455       4907.00000     7.39431e-01     6.51678e-03 
   2456       4909.00000     7.39396e-01     6.45394e-03 
   2457       4911.00000     7.39465e-01     6.43556e-03 
   2458       4913.00000     7.39404e-01     6.45022e-03 
   2459       4915.00000     7.39436e-01     6.46933e-03 
